date,product_code,product,variant,sold_quantity,gross_price_total
01/06/2021,A6018110102,AQ Home Allin1,Standard 2,4,3056.22
01/06/2021,A6018110103,AQ Home Allin1,Standard 3,4,3083.92
01/06/2021,A6018110104,AQ Home Allin1,Plus 1,3,2247.3
01/06/2021,A6018110105,AQ Home Allin1,Plus 2,1,766.65
01/06/2021,A6018110106,AQ Home Allin1,Plus 3,2,1575.17
01/06/2021,A6019110107,AQ Home Allin1,Premium 1,2,1571.98
01/06/2021,A6019110108,AQ Home Allin1,Premium 2,2,1593.32
01/06/2021,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,1,824.09
01/06/2021,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,5,3950.52
01/06/2021,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,3,2308.69
01/06/2021,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,6,4843.58
01/06/2021,A6120110205,AQ HOME Allin1 Gen 2,Plus 2,1,834.98
01/06/2021,A6120110206,AQ HOME Allin1 Gen 2,Plus 3,5,4053.02
01/06/2021,A6218160101,AQ Digit SSD,Standard,1011,13743.64
01/06/2021,A6218160102,AQ Digit SSD,Plus,364,5550.31
01/06/2021,A6219160103,AQ Digit SSD,Premium,168,2738.45
01/06/2021,A6319160201,AQ Neuer SSD,Standard,666,11561.09
01/06/2021,A6319160202,AQ Neuer SSD,Plus,697,12945.59
01/06/2021,A6319160203,AQ Neuer SSD,Premium,826,15977.57
01/06/2021,A6419160301,AQ Clx1,Standard,865,15400.72
01/06/2021,A6419160302,AQ Clx1,Plus,959,18865.74
01/06/2021,A6419160303,AQ Clx1,Premium,620,11987.2
01/06/2021,A6519160401,AQ Clx2,Standard,957,19416.48
01/06/2021,A6520160402,AQ Clx2,Plus,352,7098.08
01/06/2021,A6520160403,AQ Clx2,Premium,410,8726.03
01/06/2021,A6620160501,AQ Clx3,Standard,763,17436.84
01/06/2021,A6720160103,AQ Pen Drive 2 IN 1,Premium,1123,4987.36
01/06/2021,A6818160201,AQ Pen Drive DRC,Standard,1232,3694.77
01/06/2021,A6818160202,AQ Pen Drive DRC,Plus,1295,4989.76
01/06/2021,A6819160203,AQ Pen Drive DRC,Premium,1186,6046.7
01/06/2021,A7118160101,AQ Wi Power Dx1,Standard,533,15814.75
01/06/2021,A7119160102,AQ Wi Power Dx1,Plus,348,10414.39
01/06/2021,A7119160103,AQ Wi Power Dx1,Premium,444,12775.48
01/06/2021,A7219160201,AQ Wi Power Dx2,Standard,478,15753.69
01/06/2021,A7220160202,AQ Wi Power Dx2,Plus,541,19046.07
01/06/2021,A7220160203,AQ Wi Power Dx2,Premium,305,11430.91
01/06/2021,A7321160301,AQ Wi Power Dx3,Standard,174,7098.4
01/06/2021,A7321160302,AQ Wi Power Dx3,Plus,624,27421.43
01/06/2021,A7321160303,AQ Wi Power Dx3,Premium,289,12383.16
01/08/2021,A0118150101,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Standard,88,1677.04
01/08/2021,A0118150102,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Plus,196,4205.47
01/08/2021,A0118150103,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium,50,1088.98
01/08/2021,A0118150104,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium Plus,29,666.21
01/08/2021,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Standard,95,2251.38
01/08/2021,A0219150202,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Plus,117,2893.55
01/08/2021,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Premium,54,1275.23
01/08/2021,A0320150301,AQ Zion Saga,Standard,243,5764.52
01/08/2021,A0321150302,AQ Zion Saga,Plus,75,2032.7
01/08/2021,A0321150303,AQ Zion Saga,Premium,151,4228.89
01/08/2021,A0418150103,AQ Mforce Gen X,Standard 3,140,2733.29
01/08/2021,A0418150104,AQ Mforce Gen X,Plus 1,166,3307.37
01/08/2021,A0418150105,AQ Mforce Gen X,Plus 2,163,3272.49
01/08/2021,A0418150106,AQ Mforce Gen X,Plus 3,65,1295.87
01/08/2021,A0519150201,AQ Mforce Gen Y,Standard 1,187,4188.5
01/08/2021,A0519150202,AQ Mforce Gen Y,Standard 2,167,4163.28
01/08/2021,A0519150203,AQ Mforce Gen Y,Standard 3,93,2472.6
01/08/2021,A0519150204,AQ Mforce Gen Y,Plus 1,135,3524.59
01/08/2021,A0519150205,AQ Mforce Gen Y,Plus 2,82,2435.47
01/08/2021,A0519150206,AQ Mforce Gen Y,Plus 3,196,6123.8
01/08/2021,A0519150207,AQ Mforce Gen Y,Premium 1,105,3406.48
01/08/2021,A0519150208,AQ Mforce Gen Y,Premium 2,64,1957.22
01/08/2021,A0619150301,AQ Mforce Gen Z,Standard 1,52,1584.42
01/08/2021,A0619150302,AQ Mforce Gen Z,Standard 2,198,6751.27
01/08/2021,A0620150303,AQ Mforce Gen Z,Standard 3,94,3218.67
01/08/2021,A0620150304,AQ Mforce Gen Z,Plus 1,76,2856.28
01/08/2021,A0620150305,AQ Mforce Gen Z,Plus 2,28,1023.9
01/08/2021,A0620150306,AQ Mforce Gen Z,Plus 3,122,4578.39
01/08/2021,A0621150307,AQ Mforce Gen Z,Premium 1,120,4349.21
01/08/2021,A0621150308,AQ Mforce Gen Z,Premium 2,140,5515.86
01/08/2021,A0721150401,AQ GT 21,Standard,129,5074.56
01/08/2021,A0721150402,AQ GT 21,Plus 1,148,5793.68
01/08/2021,A0721150403,AQ GT 21,Plus 2,126,4951.67
01/08/2021,A0721150404,AQ GT 21,Premium,160,6259.44
01/08/2021,A0821150501,AQ Marquee P3,Standard,138,5589.18
01/08/2021,A0821150502,AQ Marquee P3,Plus 1,124,5368.78
01/08/2021,A0821150503,AQ Marquee P3,Plus 2,176,7459.6
01/08/2021,A0821150504,AQ Marquee P3,Premium,184,8225.61
01/08/2021,A0921150601,AQ Marquee P4,Standard,125,5635.16
01/08/2021,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Standard,77,8554.98
01/08/2021,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Plus,173,21361.99
01/08/2021,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Premium,51,6320.51
01/08/2021,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Standard,127,15781.53
01/08/2021,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Plus,177,22936.3
01/08/2021,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Premium,154,21544.01
01/08/2021,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Standard,194,26322.35
01/08/2021,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Plus,82,11902.09
01/08/2021,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Premium,35,5002.91
01/08/2021,A1319150401,AQ Electron 5 3600 Desktop Processor,Standard,112,16699.58
01/08/2021,A1320150402,AQ Electron 5 3600 Desktop Processor,Plus,193,28997.29
01/08/2021,A1320150403,AQ Electron 5 3600 Desktop Processor,Premium,109,17515.34
01/08/2021,A1420150501,AQ Electron 4 3600 Desktop Processor,Standard,84,13482.69
01/08/2021,A1420150502,AQ Electron 4 3600 Desktop Processor,Plus,139,23560.49
01/08/2021,A1421150503,AQ Electron 4 3600 Desktop Processor,Premium,180,31759
01/08/2021,A1521150601,AQ Electron 3 3600 Desktop Processor,Standard,168,31297.01
01/08/2021,A1521150602,AQ Electron 3 3600 Desktop Processor,Plus,69,12796.73
01/08/2021,A1618150101,AQ MB Elite,Standard,33,648.4
01/08/2021,A1618150102,AQ MB Elite,Plus 1,41,838.98
01/08/2021,A1618150103,AQ MB Elite,Plus 2,129,2735.02
01/08/2021,A1618150104,AQ MB Elite,Premium,50,1072.45
01/08/2021,A1718150201,AQ MB Crossx,Standard,131,2867.31
01/08/2021,A1718150202,AQ MB Crossx,Plus 1,81,1854.55
01/08/2021,A1718150203,AQ MB Crossx,Plus 2,106,2898.52
01/08/2021,A1718150204,AQ MB Crossx,Premium,64,1817.54
01/08/2021,A1819150301,AQ MB Crossx 2,Standard,115,3319.07
01/08/2021,A1819150302,AQ MB Crossx 2,Plus 1,122,3898.21
01/08/2021,A1819150303,AQ MB Crossx 2,Plus 2,75,2414.43
01/08/2021,A1819150304,AQ MB Crossx 2,Premium,41,1322.71
01/08/2021,A1919150401,AQ MB Lito,Standard,62,2093.18
01/08/2021,A1919150402,AQ MB Lito,Plus 1,117,4098
01/08/2021,A1919150403,AQ MB Lito,Plus 2,38,1361.73
01/08/2021,A1920150404,AQ MB Lito,Premium,100,3897.8
01/08/2021,A2020150501,AQ MB Lito 2,Standard,102,4219.7
01/08/2021,A2020150502,AQ MB Lito 2,Plus 1,41,1615.12
01/08/2021,A2021150503,AQ MB Lito 2,Plus 2,35,1590.32
01/08/2021,A2118150101,AQ Master wired x1 Ms,Standard 1,216,635.77
01/08/2021,A2118150102,AQ Master wired x1 Ms,Standard 2,287,1147.94
01/08/2021,A2118150103,AQ Master wired x1 Ms,Plus 1,795,3600.95
01/08/2021,A2118150104,AQ Master wired x1 Ms,Plus 2,815,4112.41
01/08/2021,A2118150105,AQ Master wired x1 Ms,Premium 1,659,3090.97
01/08/2021,A2118150106,AQ Master wired x1 Ms,Premium 2,820,4308.44
01/08/2021,A2218150201,AQ Master wireless x1 Ms,Standard 1,495,2691.96
01/08/2021,A2218150202,AQ Master wireless x1 Ms,Standard 2,349,2235.48
01/08/2021,A2219150203,AQ Master wireless x1 Ms,Plus 1,963,6481.09
01/08/2021,A2219150204,AQ Master wireless x1 Ms,Plus 2,853,6271.77
01/08/2021,A2219150205,AQ Master wireless x1 Ms,Premium 1,202,1612.22
01/08/2021,A2219150206,AQ Master wireless x1 Ms,Premium 2,401,3336.04
01/08/2021,A2319150301,AQ Gamers Ms,Standard 1,318,2799.8
01/08/2021,A2319150302,AQ Gamers Ms,Standard 2,705,6338.02
01/08/2021,A2319150303,AQ Gamers Ms,Plus 1,584,5488.26
01/08/2021,A2319150304,AQ Gamers Ms,Plus 2,828,8658.64
01/08/2021,A2319150305,AQ Gamers Ms,Premium 1,809,8443.53
01/08/2021,A2319150306,AQ Gamers Ms,Premium 2,293,3183.71
01/08/2021,A2419150401,AQ Lite Ms,Standard 1,526,6040.01
01/08/2021,A2419150402,AQ Lite Ms,Standard 2,196,2211.25
01/08/2021,A2419150403,AQ Lite Ms,Plus 1,584,6361.22
01/08/2021,A2419150404,AQ Lite Ms,Plus 2,279,3245.66
01/08/2021,A2419150405,AQ Lite Ms,Premium 1,341,4345.12
01/08/2021,A2420150406,AQ Lite Ms,Premium 2,643,7907.55
01/08/2021,A2520150501,AQ Maxima Ms,Standard 1,456,5503.42
01/08/2021,A2520150502,AQ Maxima Ms,Standard 2,441,6406.27
01/08/2021,A2520150503,AQ Maxima Ms,Plus 1,1015,14380.72
01/08/2021,A2520150504,AQ Maxima Ms,Plus 2,337,4812.36
01/08/2021,A2520150505,AQ Maxima Ms,Premium 1,639,9697.59
01/08/2021,A2520150506,AQ Maxima Ms,Premium 2,599,8726.05
01/08/2021,A2620150601,AQ Qwerty Ms,Standard 1,458,6824.8
01/08/2021,A2620150602,AQ Qwerty Ms,Standard 2,139,2197.62
01/08/2021,A2620150603,AQ Qwerty Ms,Plus 1,755,12064.3
01/08/2021,A2620150604,AQ Qwerty Ms,Plus 2,772,12775.91
01/08/2021,A2620150605,AQ Qwerty Ms,Premium 1,603,10002.68
01/08/2021,A2620150606,AQ Qwerty Ms,Premium 2,992,16650.72
01/08/2021,A2720150701,AQ Trigger Ms,Standard 1,817,13963.92
01/08/2021,A2721150702,AQ Trigger Ms,Standard 2,795,13703.26
01/08/2021,A2721150703,AQ Trigger Ms,Plus 1,125,2116.91
01/08/2021,A2721150704,AQ Trigger Ms,Plus 2,235,4602.71
01/08/2021,A2721150705,AQ Trigger Ms,Premium 1,146,2833.01
01/08/2021,A2721150706,AQ Trigger Ms,Premium 2,915,18349.14
01/08/2021,A2821150801,AQ Lumina Ms,Standard 1,214,4646.33
01/08/2021,A2918150101,AQ Master wired x1,Standard 1,561,3870.4
01/08/2021,A2918150102,AQ Master wired x1,Standard 2,206,1565.17
01/08/2021,A2918150103,AQ Master wired x1,Plus 1,825,6409.67
01/08/2021,A2918150104,AQ Master wired x1,Plus 2,620,5549.87
01/08/2021,A2918150105,AQ Master wired x1,Premium 1,801,7581.47
01/08/2021,A2918150106,AQ Master wired x1,Premium 2,692,7209.81
01/08/2021,A3018150201,AQ Master wireless x1,Standard 1,836,9025.04
01/08/2021,A3018150202,AQ Master wireless x1,Standard 2,385,4255.17
01/08/2021,A3018150203,AQ Master wireless x1,Plus 1,312,3860.66
01/08/2021,A3019150204,AQ Master wireless x1,Plus 2,741,8596.42
01/08/2021,A3019150205,AQ Master wireless x1,Premium 1,319,3844.24
01/08/2021,A3019150206,AQ Master wireless x1,Premium 2,720,9361.3
01/08/2021,A3119150301,AQ Gamers ,Standard 1,287,3876.25
01/08/2021,A3119150302,AQ Gamers ,Standard 2,389,5954.46
01/08/2021,A3119150303,AQ Gamers ,Plus 1,688,11173.6
01/08/2021,A3120150304,AQ Gamers ,Plus 2,736,12055.09
01/08/2021,A3120150305,AQ Gamers ,Premium 1,118,1925.97
01/08/2021,A3120150306,AQ Gamers ,Premium 2,486,9379.95
01/08/2021,A3220150401,AQ Lite,Standard 1,475,8784.79
01/08/2021,A3220150402,AQ Lite,Standard 2,803,15092.14
01/08/2021,A3220150403,AQ Lite,Plus 1,500,9292.2
01/08/2021,A3220150404,AQ Lite,Plus 2,146,2689.6
01/08/2021,A3220150405,AQ Lite,Premium 1,840,15910.86
01/08/2021,A3220150406,AQ Lite,Premium 2,456,9123.01
01/08/2021,A3320150501,AQ Maxima,Standard 1,845,17230.23
01/08/2021,A3320150502,AQ Maxima,Standard 2,102,2213.28
01/08/2021,A3320150503,AQ Maxima,Plus 1,389,8119.71
01/08/2021,A3320150504,AQ Maxima,Plus 2,509,11266.26
01/08/2021,A3320150505,AQ Maxima,Premium 1,139,3208.73
01/08/2021,A3320150506,AQ Maxima,Premium 2,100,2376.78
01/08/2021,A3420150601,AQ Qwerty,Standard 1,414,10171.57
01/08/2021,A3420150602,AQ Qwerty,Standard 2,583,13976.03
01/08/2021,A3421150603,AQ Qwerty,Plus 1,620,16709.43
01/08/2021,A3421150604,AQ Qwerty,Plus 2,546,14968.7
01/08/2021,A3421150605,AQ Qwerty,Premium 1,491,14665.78
01/08/2021,A3421150606,AQ Qwerty,Premium 2,517,15339.86
01/08/2021,A3521150701,AQ Trigger,Standard 1,875,25713.8
01/08/2021,A3521150702,AQ Trigger,Standard 2,614,18629.62
01/08/2021,A3521150703,AQ Trigger,Plus 1,380,12071.27
01/08/2021,A3521150704,AQ Trigger,Plus 2,611,20544.63
01/08/2021,A3521150705,AQ Trigger,Premium 1,394,13597.49
01/08/2021,A3718150101,AQ LION x1,Standard,53,875.17
01/08/2021,A3718150102,AQ LION x1,Plus 1 ,55,885.58
01/08/2021,A3718150103,AQ LION x1,Plus 2,38,667.65
01/08/2021,A3718150105,AQ LION x1,Premium,68,1226.12
01/08/2021,A3818150201,AQ LION x2,Standard,71,1225.8
01/08/2021,A3818150202,AQ LION x2,Plus 1 ,21,367.91
01/08/2021,A3819150203,AQ LION x2,Plus 2,76,1402.45
01/08/2021,A3819150204,AQ LION x2,Plus 3,56,1186.88
01/08/2021,A3819150205,AQ LION x2,Premium,54,1166.76
01/08/2021,A3920150301,AQ LION x3,Standard,29,642.22
01/08/2021,A3920150302,AQ LION x3,Plus 1 ,31,717.71
01/08/2021,A3920150303,AQ LION x3,Plus 2,22,560.27
01/08/2021,A3920150304,AQ LION x3,Plus 3,71,1778.14
01/08/2021,A3920150305,AQ LION x3,Premium,53,1455.09
01/08/2021,A4020150401,AQ Mx NB,Standard,62,1669.67
01/08/2021,A4020150402,AQ Mx NB,Plus 1 ,72,2048.4
01/08/2021,A4021150403,AQ Mx NB,Plus 2,34,1018.04
01/08/2021,A4021150404,AQ Mx NB,Plus 3,76,2172.08
01/08/2021,A4021150405,AQ Mx NB,Premium,44,1394.93
01/08/2021,A4118110105,AQ Aspiron,Plus Blue,14,2560.5
01/08/2021,A4118110106,AQ Aspiron,Plus Red,8,1502.03
01/08/2021,A4118110107,AQ Aspiron,Premium Black,28,5481.62
01/08/2021,A4218110201,AQ Digit,Standard Grey,23,4606.28
01/08/2021,A4218110202,AQ Digit,Standard Blue,11,2375.28
01/08/2021,A4218110203,AQ Digit,Standard Red,33,7816
01/08/2021,A4218110204,AQ Digit,Plus Grey,28,6498.91
01/08/2021,A4218110205,AQ Digit,Plus Blue,8,1921.12
01/08/2021,A4218110206,AQ Digit,Plus Red,22,5214.4
01/08/2021,A4218110207,AQ Digit,Premium Black,28,6975.65
01/08/2021,A4218110208,AQ Digit,Premium Misty Green,16,3888.66
01/08/2021,A4318110301,AQ Velocity,Standard Grey,32,8470.4
01/08/2021,A4319110302,AQ Velocity,Standard Blue,32,8550.69
01/08/2021,A4319110303,AQ Velocity,Standard Red,28,7314.45
01/08/2021,A4319110304,AQ Velocity,Plus Grey,36,9614.29
01/08/2021,A4319110305,AQ Velocity,Plus Blue,34,9445.47
01/08/2021,A4319110306,AQ Velocity,Plus Red,19,5240.57
01/08/2021,A4419110401,AQ Elite,Standard Grey,25,6783.68
01/08/2021,A4419110402,AQ Elite,Standard Blue,36,10150.21
01/08/2021,A4419110403,AQ Elite,Standard Red,39,11233.96
01/08/2021,A4419110404,AQ Elite,Plus Grey,34,9754.51
01/08/2021,A4419110405,AQ Elite,Plus Blue,28,8153.8
01/08/2021,A4419110406,AQ Elite,Plus Red,23,6614.03
01/08/2021,A4419110407,AQ Elite,Premium Black,9,2587.44
01/08/2021,A4419110408,AQ Elite,Premium Misty Green,9,2673.25
01/08/2021,A4519110501,AQ Gen X,Standard Grey,13,4053.91
01/08/2021,A4519110502,AQ Gen X,Standard Blue,37,11112.5
01/08/2021,A4519110503,AQ Gen X,Standard Red,39,11969.84
01/08/2021,A4520110504,AQ Gen X,Plus Grey,38,12985.9
01/08/2021,A4520110505,AQ Gen X,Plus Blue,28,9106.04
01/08/2021,A4520110506,AQ Gen X,Plus Red,39,12684.99
01/08/2021,A4520110507,AQ Gen X,Premium Black,30,9688.28
01/08/2021,A4520110508,AQ Gen X,Premium Misty Green,30,9812.79
01/08/2021,A4620110601,AQ Gen Y,Standard Grey,37,12848.15
01/08/2021,A4620110602,AQ Gen Y,Standard Blue,23,7973.84
01/08/2021,A4620110603,AQ Gen Y,Standard Red,31,11347.42
01/08/2021,A4620110604,AQ Gen Y,Plus Grey,14,4943.37
01/08/2021,A4620110605,AQ Gen Y,Plus Blue,13,4540.28
01/08/2021,A4620110606,AQ Gen Y,Plus Red,35,12198.81
01/08/2021,A4620110607,AQ Gen Y,Premium Black,32,11129.7
01/08/2021,A4620110608,AQ Gen Y,Premium Misty Green,18,6535.13
01/08/2021,A4720110701,AQ GEN Z,Standard Grey,9,3309.6
01/08/2021,A4720110702,AQ GEN Z,Standard Blue,26,9656.47
01/08/2021,A4721110703,AQ GEN Z,Standard Red,32,11572.79
01/08/2021,A4721110704,AQ GEN Z,Plus Grey,13,4942.8
01/08/2021,A4721110705,AQ GEN Z,Plus Blue,23,8680.36
01/08/2021,A4918110101,AQ BZ 101,Standard Grey,7,2934.36
01/08/2021,A4918110102,AQ BZ 101,Standard Blue,21,9481.25
01/08/2021,A4918110103,AQ BZ 101,Premium Black,5,2140.73
01/08/2021,A4918110104,AQ BZ 101,Premium Misty Green,18,8285.05
01/08/2021,A5018110201,AQ BZ Compact,Standard Grey,13,5872.16
01/08/2021,A5018110202,AQ BZ Compact,Standard Blue,19,8788.58
01/08/2021,A5018110203,AQ BZ Compact,Standard Red,12,5425.7
01/08/2021,A5018110204,AQ BZ Compact,Plus Grey,22,9850.14
01/08/2021,A5018110205,AQ BZ Compact,Plus Blue,11,5347.94
01/08/2021,A5018110206,AQ BZ Compact,Plus Red,6,2853.33
01/08/2021,A5018110207,AQ BZ Compact,Premium Black,9,4276.71
01/08/2021,A5019110208,AQ BZ Compact,Premium Misty Green,21,9813.4
01/08/2021,A5119110301,AQ BZ Gen Y,Standard Grey,18,8622.79
01/08/2021,A5119110302,AQ BZ Gen Y,Standard Blue,17,8063.32
01/08/2021,A5119110303,AQ BZ Gen Y,Standard Red,15,7114.73
01/08/2021,A5119110305,AQ BZ Gen Y,Plus Blue,23,11117.77
01/08/2021,A5119110306,AQ BZ Gen Y,Plus Red,12,5837.83
01/08/2021,A5119110307,AQ BZ Gen Y,Premium Black,17,8779.79
01/08/2021,A5119110308,AQ BZ Gen Y,Premium Misty Green,26,13327.11
01/08/2021,A5219110401,AQ BZ Gen Z,Standard Grey,13,6590.54
01/08/2021,A5219110402,AQ BZ Gen Z,Standard Blue,24,11763.8
01/08/2021,A5219110403,AQ BZ Gen Z,Standard Red,25,13145.11
01/08/2021,A5219110405,AQ BZ Gen Z,Plus Blue,21,10946.47
01/08/2021,A5219110406,AQ BZ Gen Z,Plus Red,7,3853.22
01/08/2021,A5219110407,AQ BZ Gen Z,Premium Black,12,6547.12
01/08/2021,A5220110408,AQ BZ Gen Z,Premium Misty Green,9,4797.36
01/08/2021,A5318110103,AQ Gamer 1,Standard Black,10,5849.72
01/08/2021,A5318110104,AQ Gamer 1,Plus Firey Red,12,7036.59
01/08/2021,A5318110105,AQ Gamer 1,Plus Cool Blue,10,5513.3
01/08/2021,A5318110106,AQ Gamer 1,Plus Black,7,3961.12
01/08/2021,A5318110107,AQ Gamer 1,Premium Black,9,5144.84
01/08/2021,A5318110108,AQ Gamer 1,Premium Misty Green,14,8115.25
01/08/2021,A5419110201,AQ Gamer 2,Standard Firey Red,4,2340
01/08/2021,A5419110202,AQ Gamer 2,Standard Cool Blue,6,3407.56
01/08/2021,A5419110203,AQ Gamer 2,Standard Black,12,7146.85
01/08/2021,A5419110204,AQ Gamer 2,Plus Firey Red,14,8440.88
01/08/2021,A5419110205,AQ Gamer 2,Plus Cool Blue,12,6849.09
01/08/2021,A5419110206,AQ Gamer 2,Plus Black,4,2406.56
01/08/2021,A5419110207,AQ Gamer 2,Premium Black,8,4793.84
01/08/2021,A5419110208,AQ Gamer 2,Premium Misty Green,10,6084.07
01/08/2021,A5519110301,AQ Gamer 3,Standard Firey Red,5,2948.71
01/08/2021,A5519110302,AQ Gamer 3,Standard Cool Blue,10,6058.64
01/08/2021,A5519110303,AQ Gamer 3,Standard Black,11,6646.99
01/08/2021,A5519110304,AQ Gamer 3,Plus Firey Red,6,3586.62
01/08/2021,A5520110305,AQ Gamer 3,Plus Cool Blue,13,8222.35
01/08/2021,A5520110306,AQ Gamer 3,Plus Black,13,8315.86
01/08/2021,A5520110307,AQ Gamer 3,Premium Black,10,6097.93
01/08/2021,A5520110308,AQ Gamer 3,Premium Misty Green,16,9441.85
01/08/2021,A5620110401,AQ Smash 1,Standard Firey Red,11,7062.77
01/08/2021,A5620110402,AQ Smash 1,Standard Cool Blue,6,3562.98
01/08/2021,A5621110403,AQ Smash 1,Standard Black,11,6943.04
01/08/2021,A5621110404,AQ Smash 1,Plus Firey Red,8,5119.69
01/08/2021,A5621110405,AQ Smash 1,Plus Cool Blue,17,10230.89
01/08/2021,A5621110406,AQ Smash 1,Plus Black,4,2577.51
01/08/2021,A5621110407,AQ Smash 1,Premium Black,10,6557.78
01/08/2021,A5621110408,AQ Smash 1,Premium Misty Green,3,1971.76
01/08/2021,A5721110501,AQ Smash 2,Standard Firey Red,12,7796.31
01/08/2021,A5721110502,AQ Smash 2,Standard Cool Blue,11,6907.93
01/08/2021,A5721110503,AQ Smash 2,Standard Black,4,2713.21
01/08/2021,A5721110504,AQ Smash 2,Plus Firey Red,5,3279.17
01/08/2021,A5721110505,AQ Smash 2,Plus Cool Blue,3,2023.28
01/08/2021,A5721110506,AQ Smash 2,Plus Black,16,11528.74
01/08/2021,A5820110101,AQ BZ Allin1,Standard 1,19,12944.74
01/08/2021,A5820110102,AQ BZ Allin1,Standard 2,14,9765.76
01/08/2021,A5820110103,AQ BZ Allin1,Standard 3,15,11027.2
01/08/2021,A5820110104,AQ BZ Allin1,Plus 1,19,13119.44
01/08/2021,A5820110105,AQ BZ Allin1,Plus 2,7,4965.75
01/08/2021,A5820110106,AQ BZ Allin1,Plus 3,21,14543.01
01/08/2021,A5820110107,AQ BZ Allin1,Premium 1,16,11802.84
01/08/2021,A5821110108,AQ BZ Allin1,Premium 2,13,9707.6
01/08/2021,A6018110101,AQ Home Allin1,Standard 1,3,2401.37
01/08/2021,A6018110102,AQ Home Allin1,Standard 2,5,3820.27
01/08/2021,A6018110103,AQ Home Allin1,Standard 3,5,3854.89
01/08/2021,A6018110104,AQ Home Allin1,Plus 1,4,2996.39
01/08/2021,A6018110105,AQ Home Allin1,Plus 2,6,4599.88
01/08/2021,A6018110106,AQ Home Allin1,Plus 3,5,3937.94
01/08/2021,A6019110107,AQ Home Allin1,Premium 1,3,2357.98
01/08/2021,A6019110108,AQ Home Allin1,Premium 2,1,796.66
01/08/2021,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,5,4120.44
01/08/2021,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,6,4740.62
01/08/2021,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,3,2308.69
01/08/2021,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,5,4036.32
01/08/2021,A6120110205,AQ HOME Allin1 Gen 2,Plus 2,1,834.98
01/08/2021,A6120110206,AQ HOME Allin1 Gen 2,Plus 3,3,2431.81
01/08/2021,A6218160101,AQ Digit SSD,Standard,886,12044.37
01/08/2021,A6218160102,AQ Digit SSD,Plus,270,4116.99
01/08/2021,A6219160103,AQ Digit SSD,Premium,487,7938.25
01/08/2021,A6319160201,AQ Neuer SSD,Standard,743,12897.74
01/08/2021,A6319160202,AQ Neuer SSD,Plus,574,10661.07
01/08/2021,A6319160203,AQ Neuer SSD,Premium,449,8685.14
01/08/2021,A6419160301,AQ Clx1,Standard,572,10184.06
01/08/2021,A6419160302,AQ Clx1,Plus,926,18216.55
01/08/2021,A6419160303,AQ Clx1,Premium,772,14926
01/08/2021,A6519160401,AQ Clx2,Standard,778,15784.76
01/08/2021,A6520160402,AQ Clx2,Plus,110,2218.15
01/08/2021,A6520160403,AQ Clx2,Premium,940,20006.02
01/08/2021,A6620160501,AQ Clx3,Standard,339,7747.17
01/08/2021,A6720160103,AQ Pen Drive 2 IN 1,Premium,433,1923
01/08/2021,A6818160201,AQ Pen Drive DRC,Standard,774,2321.23
01/08/2021,A6818160202,AQ Pen Drive DRC,Plus,1538,5926.07
01/08/2021,A6819160203,AQ Pen Drive DRC,Premium,436,2222.9
01/08/2021,A7118160101,AQ Wi Power Dx1,Standard,251,7447.47
01/08/2021,A7119160102,AQ Wi Power Dx1,Plus,454,13586.59
01/08/2021,A7119160103,AQ Wi Power Dx1,Premium,137,3941.98
